"sim" "time" "unit" "par_set"
79 1.870394 "mins" "params_EndSize10Carring_competition_0d1"
80 2.033745 "mins" "params_EndSize10Carring_competition_0d1"
81 1.845249 "mins" "params_EndSize10Carring_competition_0d1"
82 2.029722 "mins" "params_EndSize10Carring_competition_0d1"
83 1.905849 "mins" "params_EndSize10Carring_competition_0d1"
84 1.97433 "mins" "params_EndSize10Carring_competition_0d1"
85 2.038841 "mins" "params_EndSize10Carring_competition_0d1"
86 1.793718 "mins" "params_EndSize10Carring_competition_0d1"
87 1.863711 "mins" "params_EndSize10Carring_competition_0d1"
88 2.007257 "mins" "params_EndSize10Carring_competition_0d1"
89 1.790878 "mins" "params_EndSize10Carring_competition_0d1"
90 1.9982 "mins" "params_EndSize10Carring_competition_0d1"
91 2.273093 "mins" "params_EndSize10Carring_competition_0d1"
92 1.775379 "mins" "params_EndSize10Carring_competition_0d1"
93 1.8569 "mins" "params_EndSize10Carring_competition_0d1"
94 1.753107 "mins" "params_EndSize10Carring_competition_0d1"
95 1.710066 "mins" "params_EndSize10Carring_competition_0d1"
96 1.809185 "mins" "params_EndSize10Carring_competition_0d1"
97 1.819389 "mins" "params_EndSize10Carring_competition_0d1"
98 1.752165 "mins" "params_EndSize10Carring_competition_0d1"
99 1.574231 "mins" "params_EndSize10Carring_competition_0d1"
100 1.774262 "mins" "params_EndSize10Carring_competition_0d1"
1 2.633335 "mins" "params_EndSize10Carring_competition_0d2"
2 2.429373 "mins" "params_EndSize10Carring_competition_0d2"
3 2.338979 "mins" "params_EndSize10Carring_competition_0d2"
4 2.697148 "mins" "params_EndSize10Carring_competition_0d2"
5 2.765932 "mins" "params_EndSize10Carring_competition_0d2"
6 2.282901 "mins" "params_EndSize10Carring_competition_0d2"
7 2.880892 "mins" "params_EndSize10Carring_competition_0d2"
8 2.303892 "mins" "params_EndSize10Carring_competition_0d2"
9 2.601079 "mins" "params_EndSize10Carring_competition_0d2"
10 2.364669 "mins" "params_EndSize10Carring_competition_0d2"
11 2.603276 "mins" "params_EndSize10Carring_competition_0d2"
12 2.306864 "mins" "params_EndSize10Carring_competition_0d2"
13 2.25333 "mins" "params_EndSize10Carring_competition_0d2"
14 2.475513 "mins" "params_EndSize10Carring_competition_0d2"
15 2.298885 "mins" "params_EndSize10Carring_competition_0d2"
16 2.454527 "mins" "params_EndSize10Carring_competition_0d2"
17 2.383222 "mins" "params_EndSize10Carring_competition_0d2"
18 2.501243 "mins" "params_EndSize10Carring_competition_0d2"
19 2.682136 "mins" "params_EndSize10Carring_competition_0d2"
20 2.692293 "mins" "params_EndSize10Carring_competition_0d2"
21 2.059955 "mins" "params_EndSize10Carring_competition_0d2"
22 2.383073 "mins" "params_EndSize10Carring_competition_0d2"
23 2.123665 "mins" "params_EndSize10Carring_competition_0d2"
24 2.328897 "mins" "params_EndSize10Carring_competition_0d2"
25 2.630392 "mins" "params_EndSize10Carring_competition_0d2"
26 2.561437 "mins" "params_EndSize10Carring_competition_0d2"
27 2.77643 "mins" "params_EndSize10Carring_competition_0d2"
28 2.330957 "mins" "params_EndSize10Carring_competition_0d2"
29 2.177453 "mins" "params_EndSize10Carring_competition_0d2"
30 2.281608 "mins" "params_EndSize10Carring_competition_0d2"
31 2.545856 "mins" "params_EndSize10Carring_competition_0d2"
32 2.416368 "mins" "params_EndSize10Carring_competition_0d2"
33 2.331393 "mins" "params_EndSize10Carring_competition_0d2"
34 2.482683 "mins" "params_EndSize10Carring_competition_0d2"
35 2.453847 "mins" "params_EndSize10Carring_competition_0d2"
36 2.960851 "mins" "params_EndSize10Carring_competition_0d2"
37 2.510268 "mins" "params_EndSize10Carring_competition_0d2"
38 2.511184 "mins" "params_EndSize10Carring_competition_0d2"
39 2.285838 "mins" "params_EndSize10Carring_competition_0d2"
40 2.465696 "mins" "params_EndSize10Carring_competition_0d2"
41 2.46336 "mins" "params_EndSize10Carring_competition_0d2"
42 2.508226 "mins" "params_EndSize10Carring_competition_0d2"
43 2.159876 "mins" "params_EndSize10Carring_competition_0d2"
44 2.458226 "mins" "params_EndSize10Carring_competition_0d2"
45 2.478585 "mins" "params_EndSize10Carring_competition_0d2"
46 2.393442 "mins" "params_EndSize10Carring_competition_0d2"
47 2.306486 "mins" "params_EndSize10Carring_competition_0d2"
48 2.636883 "mins" "params_EndSize10Carring_competition_0d2"
49 2.597156 "mins" "params_EndSize10Carring_competition_0d2"
50 2.505481 "mins" "params_EndSize10Carring_competition_0d2"
51 2.502993 "mins" "params_EndSize10Carring_competition_0d2"
52 2.208088 "mins" "params_EndSize10Carring_competition_0d2"
53 2.549204 "mins" "params_EndSize10Carring_competition_0d2"
54 2.241172 "mins" "params_EndSize10Carring_competition_0d2"
55 2.343288 "mins" "params_EndSize10Carring_competition_0d2"
56 2.028469 "mins" "params_EndSize10Carring_competition_0d2"
57 2.447533 "mins" "params_EndSize10Carring_competition_0d2"
58 2.826988 "mins" "params_EndSize10Carring_competition_0d2"
59 2.152818 "mins" "params_EndSize10Carring_competition_0d2"
60 2.422771 "mins" "params_EndSize10Carring_competition_0d2"
61 2.137788 "mins" "params_EndSize10Carring_competition_0d2"
62 2.254935 "mins" "params_EndSize10Carring_competition_0d2"
63 2.292045 "mins" "params_EndSize10Carring_competition_0d2"
64 2.447228 "mins" "params_EndSize10Carring_competition_0d2"
65 2.237331 "mins" "params_EndSize10Carring_competition_0d2"
66 2.584934 "mins" "params_EndSize10Carring_competition_0d2"
67 2.104765 "mins" "params_EndSize10Carring_competition_0d2"
68 2.403363 "mins" "params_EndSize10Carring_competition_0d2"
69 4.702572 "mins" "params_EndSize10Carring_competition_0d2"
70 2.005487 "mins" "params_EndSize10Carring_competition_0d2"
71 2.448469 "mins" "params_EndSize10Carring_competition_0d2"
72 2.131984 "mins" "params_EndSize10Carring_competition_0d2"
73 1.938363 "mins" "params_EndSize10Carring_competition_0d2"
74 1.942708 "mins" "params_EndSize10Carring_competition_0d2"
75 2.337667 "mins" "params_EndSize10Carring_competition_0d2"
76 2.158362 "mins" "params_EndSize10Carring_competition_0d2"
77 2.116567 "mins" "params_EndSize10Carring_competition_0d2"
78 2.117226 "mins" "params_EndSize10Carring_competition_0d2"
79 2.063758 "mins" "params_EndSize10Carring_competition_0d2"
80 2.412753 "mins" "params_EndSize10Carring_competition_0d2"
81 2.027662 "mins" "params_EndSize10Carring_competition_0d2"
82 2.458891 "mins" "params_EndSize10Carring_competition_0d2"
83 2.049179 "mins" "params_EndSize10Carring_competition_0d2"
84 2.154955 "mins" "params_EndSize10Carring_competition_0d2"
85 2.028263 "mins" "params_EndSize10Carring_competition_0d2"
86 2.0017 "mins" "params_EndSize10Carring_competition_0d2"
87 2.176574 "mins" "params_EndSize10Carring_competition_0d2"
88 2.284232 "mins" "params_EndSize10Carring_competition_0d2"
89 2.178012 "mins" "params_EndSize10Carring_competition_0d2"
90 2.006624 "mins" "params_EndSize10Carring_competition_0d2"
91 2.296215 "mins" "params_EndSize10Carring_competition_0d2"
92 2.316193 "mins" "params_EndSize10Carring_competition_0d2"
93 2.034202 "mins" "params_EndSize10Carring_competition_0d2"
94 1.99768 "mins" "params_EndSize10Carring_competition_0d2"
95 1.919303 "mins" "params_EndSize10Carring_competition_0d2"
96 1.903079 "mins" "params_EndSize10Carring_competition_0d2"
97 1.837089 "mins" "params_EndSize10Carring_competition_0d2"
98 2.401413 "mins" "params_EndSize10Carring_competition_0d2"
99 2.334108 "mins" "params_EndSize10Carring_competition_0d2"
100 2.046629 "mins" "params_EndSize10Carring_competition_0d2"
1 3.573007 "mins" "params_EndSize10Carring_competition_0d5"
2 3.278232 "mins" "params_EndSize10Carring_competition_0d5"
3 3.452251 "mins" "params_EndSize10Carring_competition_0d5"
4 2.71351 "mins" "params_EndSize10Carring_competition_0d5"
5 3.100134 "mins" "params_EndSize10Carring_competition_0d5"
6 3.351675 "mins" "params_EndSize10Carring_competition_0d5"
7 2.86488 "mins" "params_EndSize10Carring_competition_0d5"
8 3.647413 "mins" "params_EndSize10Carring_competition_0d5"
9 3.450953 "mins" "params_EndSize10Carring_competition_0d5"
10 3.707142 "mins" "params_EndSize10Carring_competition_0d5"
11 2.97332 "mins" "params_EndSize10Carring_competition_0d5"
12 4.283375 "mins" "params_EndSize10Carring_competition_0d5"
13 3.087809 "mins" "params_EndSize10Carring_competition_0d5"
14 3.96061 "mins" "params_EndSize10Carring_competition_0d5"
15 3.392643 "mins" "params_EndSize10Carring_competition_0d5"
16 2.790442 "mins" "params_EndSize10Carring_competition_0d5"
17 3.021885 "mins" "params_EndSize10Carring_competition_0d5"
18 3.428693 "mins" "params_EndSize10Carring_competition_0d5"
19 2.613546 "mins" "params_EndSize10Carring_competition_0d5"
20 4.033517 "mins" "params_EndSize10Carring_competition_0d5"
21 3.588193 "mins" "params_EndSize10Carring_competition_0d5"
22 3.164132 "mins" "params_EndSize10Carring_competition_0d5"
23 3.433318 "mins" "params_EndSize10Carring_competition_0d5"
24 2.671432 "mins" "params_EndSize10Carring_competition_0d5"
25 3.659929 "mins" "params_EndSize10Carring_competition_0d5"
26 2.668816 "mins" "params_EndSize10Carring_competition_0d5"
27 3.098866 "mins" "params_EndSize10Carring_competition_0d5"
28 2.822396 "mins" "params_EndSize10Carring_competition_0d5"
29 3.881547 "mins" "params_EndSize10Carring_competition_0d5"
30 3.955002 "mins" "params_EndSize10Carring_competition_0d5"
31 4.020901 "mins" "params_EndSize10Carring_competition_0d5"
32 3.178853 "mins" "params_EndSize10Carring_competition_0d5"
33 3.156506 "mins" "params_EndSize10Carring_competition_0d5"
34 3.702457 "mins" "params_EndSize10Carring_competition_0d5"
35 3.226938 "mins" "params_EndSize10Carring_competition_0d5"
36 2.855913 "mins" "params_EndSize10Carring_competition_0d5"
37 3.076213 "mins" "params_EndSize10Carring_competition_0d5"
38 2.680121 "mins" "params_EndSize10Carring_competition_0d5"
39 3.460219 "mins" "params_EndSize10Carring_competition_0d5"
40 3.43332 "mins" "params_EndSize10Carring_competition_0d5"
41 3.584591 "mins" "params_EndSize10Carring_competition_0d5"
42 3.399768 "mins" "params_EndSize10Carring_competition_0d5"
43 3.246124 "mins" "params_EndSize10Carring_competition_0d5"
44 2.937364 "mins" "params_EndSize10Carring_competition_0d5"
45 2.739646 "mins" "params_EndSize10Carring_competition_0d5"
46 3.13109 "mins" "params_EndSize10Carring_competition_0d5"
47 3.457354 "mins" "params_EndSize10Carring_competition_0d5"
48 2.868074 "mins" "params_EndSize10Carring_competition_0d5"
49 2.594596 "mins" "params_EndSize10Carring_competition_0d5"
50 2.527548 "mins" "params_EndSize10Carring_competition_0d5"
51 2.776213 "mins" "params_EndSize10Carring_competition_0d5"
52 2.751432 "mins" "params_EndSize10Carring_competition_0d5"
53 2.876615 "mins" "params_EndSize10Carring_competition_0d5"
54 3.22662 "mins" "params_EndSize10Carring_competition_0d5"
55 4.351645 "mins" "params_EndSize10Carring_competition_0d5"
56 2.533857 "mins" "params_EndSize10Carring_competition_0d5"
57 3.469777 "mins" "params_EndSize10Carring_competition_0d5"
58 3.18478 "mins" "params_EndSize10Carring_competition_0d5"
59 2.642594 "mins" "params_EndSize10Carring_competition_0d5"
60 3.249407 "mins" "params_EndSize10Carring_competition_0d5"
61 3.886395 "mins" "params_EndSize10Carring_competition_0d5"
62 2.514124 "mins" "params_EndSize10Carring_competition_0d5"
63 3.021333 "mins" "params_EndSize10Carring_competition_0d5"
64 3.461114 "mins" "params_EndSize10Carring_competition_0d5"
65 3.802987 "mins" "params_EndSize10Carring_competition_0d5"
66 2.653209 "mins" "params_EndSize10Carring_competition_0d5"
67 3.038602 "mins" "params_EndSize10Carring_competition_0d5"
68 3.370479 "mins" "params_EndSize10Carring_competition_0d5"
69 2.945718 "mins" "params_EndSize10Carring_competition_0d5"
70 2.209266 "mins" "params_EndSize10Carring_competition_0d5"
71 3.390724 "mins" "params_EndSize10Carring_competition_0d5"
72 3.250105 "mins" "params_EndSize10Carring_competition_0d5"
73 2.933676 "mins" "params_EndSize10Carring_competition_0d5"
74 2.710903 "mins" "params_EndSize10Carring_competition_0d5"
75 2.88941 "mins" "params_EndSize10Carring_competition_0d5"
76 3.280302 "mins" "params_EndSize10Carring_competition_0d5"
77 2.230148 "mins" "params_EndSize10Carring_competition_0d5"
78 2.243724 "mins" "params_EndSize10Carring_competition_0d5"
79 3.341226 "mins" "params_EndSize10Carring_competition_0d5"
80 3.388551 "mins" "params_EndSize10Carring_competition_0d5"
81 2.866702 "mins" "params_EndSize10Carring_competition_0d5"
82 2.663148 "mins" "params_EndSize10Carring_competition_0d5"
83 2.677011 "mins" "params_EndSize10Carring_competition_0d5"
84 2.086592 "mins" "params_EndSize10Carring_competition_0d5"
85 3.097912 "mins" "params_EndSize10Carring_competition_0d5"
86 3.173419 "mins" "params_EndSize10Carring_competition_0d5"
87 3.03963 "mins" "params_EndSize10Carring_competition_0d5"
88 3.162974 "mins" "params_EndSize10Carring_competition_0d5"
89 2.897061 "mins" "params_EndSize10Carring_competition_0d5"
90 3.465448 "mins" "params_EndSize10Carring_competition_0d5"
91 3.009571 "mins" "params_EndSize10Carring_competition_0d5"
92 2.94103 "mins" "params_EndSize10Carring_competition_0d5"
93 2.819961 "mins" "params_EndSize10Carring_competition_0d5"
94 2.759091 "mins" "params_EndSize10Carring_competition_0d5"
95 2.690583 "mins" "params_EndSize10Carring_competition_0d5"
96 3.261579 "mins" "params_EndSize10Carring_competition_0d5"
97 3.272059 "mins" "params_EndSize10Carring_competition_0d5"
98 2.487636 "mins" "params_EndSize10Carring_competition_0d5"
99 2.785236 "mins" "params_EndSize10Carring_competition_0d5"
100 3.477103 "mins" "params_EndSize10Carring_competition_0d5"
1 2.432286 "mins" "params_EndSize10Carring_competition_0d7"
2 2.541883 "mins" "params_EndSize10Carring_competition_0d7"
3 2.263307 "mins" "params_EndSize10Carring_competition_0d7"
4 1.997792 "mins" "params_EndSize10Carring_competition_0d7"
5 2.069826 "mins" "params_EndSize10Carring_competition_0d7"
6 1.919347 "mins" "params_EndSize10Carring_competition_0d7"
7 2.320933 "mins" "params_EndSize10Carring_competition_0d7"
8 1.969028 "mins" "params_EndSize10Carring_competition_0d7"
9 2.191197 "mins" "params_EndSize10Carring_competition_0d7"
10 2.020811 "mins" "params_EndSize10Carring_competition_0d7"
11 1.981944 "mins" "params_EndSize10Carring_competition_0d7"
12 2.173984 "mins" "params_EndSize10Carring_competition_0d7"
13 2.019556 "mins" "params_EndSize10Carring_competition_0d7"
14 2.039542 "mins" "params_EndSize10Carring_competition_0d7"
15 2.258089 "mins" "params_EndSize10Carring_competition_0d7"
16 2.491572 "mins" "params_EndSize10Carring_competition_0d7"
17 2.200066 "mins" "params_EndSize10Carring_competition_0d7"
18 2.017852 "mins" "params_EndSize10Carring_competition_0d7"
19 2.118927 "mins" "params_EndSize10Carring_competition_0d7"
20 2.335993 "mins" "params_EndSize10Carring_competition_0d7"
21 2.508744 "mins" "params_EndSize10Carring_competition_0d7"
22 2.926361 "mins" "params_EndSize10Carring_competition_0d7"
23 2.096714 "mins" "params_EndSize10Carring_competition_0d7"
24 2.468434 "mins" "params_EndSize10Carring_competition_0d7"
25 2.061518 "mins" "params_EndSize10Carring_competition_0d7"
26 1.982665 "mins" "params_EndSize10Carring_competition_0d7"
27 2.225797 "mins" "params_EndSize10Carring_competition_0d7"
28 2.306415 "mins" "params_EndSize10Carring_competition_0d7"
29 2.387853 "mins" "params_EndSize10Carring_competition_0d7"
30 2.066131 "mins" "params_EndSize10Carring_competition_0d7"
31 2.43993 "mins" "params_EndSize10Carring_competition_0d7"
32 2.412214 "mins" "params_EndSize10Carring_competition_0d7"
33 1.524714 "mins" "params_EndSize10Carring_competition_0d7"
34 1.996922 "mins" "params_EndSize10Carring_competition_0d7"
35 2.232494 "mins" "params_EndSize10Carring_competition_0d7"
36 1.940089 "mins" "params_EndSize10Carring_competition_0d7"
37 2.450617 "mins" "params_EndSize10Carring_competition_0d7"
38 1.817544 "mins" "params_EndSize10Carring_competition_0d7"
39 2.601691 "mins" "params_EndSize10Carring_competition_0d7"
40 2.441113 "mins" "params_EndSize10Carring_competition_0d7"
41 2.265585 "mins" "params_EndSize10Carring_competition_0d7"
42 2.176905 "mins" "params_EndSize10Carring_competition_0d7"
43 2.14726 "mins" "params_EndSize10Carring_competition_0d7"
44 2.18122 "mins" "params_EndSize10Carring_competition_0d7"
45 2.370445 "mins" "params_EndSize10Carring_competition_0d7"
46 2.073124 "mins" "params_EndSize10Carring_competition_0d7"
47 1.726897 "mins" "params_EndSize10Carring_competition_0d7"
48 1.979178 "mins" "params_EndSize10Carring_competition_0d7"
49 1.866993 "mins" "params_EndSize10Carring_competition_0d7"
50 2.05993 "mins" "params_EndSize10Carring_competition_0d7"
51 2.167114 "mins" "params_EndSize10Carring_competition_0d7"
52 1.819367 "mins" "params_EndSize10Carring_competition_0d7"
53 2.277161 "mins" "params_EndSize10Carring_competition_0d7"
54 2.256891 "mins" "params_EndSize10Carring_competition_0d7"
55 2.308485 "mins" "params_EndSize10Carring_competition_0d7"
56 2.409364 "mins" "params_EndSize10Carring_competition_0d7"
57 2.190655 "mins" "params_EndSize10Carring_competition_0d7"
58 2.502079 "mins" "params_EndSize10Carring_competition_0d7"
59 2.088556 "mins" "params_EndSize10Carring_competition_0d7"
60 1.953701 "mins" "params_EndSize10Carring_competition_0d7"
61 2.122178 "mins" "params_EndSize10Carring_competition_0d7"
62 2.289726 "mins" "params_EndSize10Carring_competition_0d7"
63 1.947323 "mins" "params_EndSize10Carring_competition_0d7"
64 2.02061 "mins" "params_EndSize10Carring_competition_0d7"
65 1.935832 "mins" "params_EndSize10Carring_competition_0d7"
66 2.344382 "mins" "params_EndSize10Carring_competition_0d7"
67 2.617494 "mins" "params_EndSize10Carring_competition_0d7"
68 1.765838 "mins" "params_EndSize10Carring_competition_0d7"
69 2.816345 "mins" "params_EndSize10Carring_competition_0d7"
70 2.101396 "mins" "params_EndSize10Carring_competition_0d7"
71 1.963296 "mins" "params_EndSize10Carring_competition_0d7"
72 1.77321 "mins" "params_EndSize10Carring_competition_0d7"
73 2.30972 "mins" "params_EndSize10Carring_competition_0d7"
74 2.310343 "mins" "params_EndSize10Carring_competition_0d7"
75 1.871442 "mins" "params_EndSize10Carring_competition_0d7"
76 2.230215 "mins" "params_EndSize10Carring_competition_0d7"
77 1.94077 "mins" "params_EndSize10Carring_competition_0d7"
78 1.732929 "mins" "params_EndSize10Carring_competition_0d7"
79 2.506918 "mins" "params_EndSize10Carring_competition_0d7"
80 1.985022 "mins" "params_EndSize10Carring_competition_0d7"
81 2.162537 "mins" "params_EndSize10Carring_competition_0d7"
82 2.007618 "mins" "params_EndSize10Carring_competition_0d7"
83 2.192545 "mins" "params_EndSize10Carring_competition_0d7"
84 2.217604 "mins" "params_EndSize10Carring_competition_0d7"
85 1.906935 "mins" "params_EndSize10Carring_competition_0d7"
86 1.983062 "mins" "params_EndSize10Carring_competition_0d7"
87 1.948975 "mins" "params_EndSize10Carring_competition_0d7"
88 1.809062 "mins" "params_EndSize10Carring_competition_0d7"
89 1.567817 "mins" "params_EndSize10Carring_competition_0d7"
90 2.344216 "mins" "params_EndSize10Carring_competition_0d7"
91 1.987384 "mins" "params_EndSize10Carring_competition_0d7"
92 1.953972 "mins" "params_EndSize10Carring_competition_0d7"
93 2.226307 "mins" "params_EndSize10Carring_competition_0d7"
94 2.030752 "mins" "params_EndSize10Carring_competition_0d7"
95 2.010215 "mins" "params_EndSize10Carring_competition_0d7"
96 2.208092 "mins" "params_EndSize10Carring_competition_0d7"
97 1.878107 "mins" "params_EndSize10Carring_competition_0d7"
98 1.556392 "mins" "params_EndSize10Carring_competition_0d7"
99 2.04253 "mins" "params_EndSize10Carring_competition_0d7"
100 1.80518 "mins" "params_EndSize10Carring_competition_0d7"
1 2.207425 "mins" "params_EndSize10Carring_growth_0d1"
2 1.684875 "mins" "params_EndSize10Carring_growth_0d1"
3 1.681729 "mins" "params_EndSize10Carring_growth_0d1"
4 1.67752 "mins" "params_EndSize10Carring_growth_0d1"
5 1.581328 "mins" "params_EndSize10Carring_growth_0d1"
6 1.622201 "mins" "params_EndSize10Carring_growth_0d1"
7 1.647131 "mins" "params_EndSize10Carring_growth_0d1"
8 1.857002 "mins" "params_EndSize10Carring_growth_0d1"
